MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,MetaTest/peg-insert-side-v1/MinReturn,MetaTest/Average/AverageReturn,MetaTest/peg-insert-side-v1/NumTrajs,MetaTest/peg-insert-side-v1/StdReturn,MetaTest/peg-insert-side-v1/TerminationRate,MetaTest/peg-insert-side-v1/AverageReturn,MetaTest/Average/NumTrajs,MetaTest/peg-insert-side-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTest/peg-insert-side-v1/AverageDiscountedReturn,MetaTest/Average/SuccessRate,MetaTest/peg-insert-side-v1/MaxReturn,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/peg-insert-side-v1/SuccessRate,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate
-152.51506607624924,43.17956789391759,-152.51506607624924,-73.22742781320764,10,43.17956789391759,0.0,-73.22742781320764,10,112,-73.22742781320763,-73.22742781320763,0.0,-32.19040287938286,-32.19040287938286,2912000,0.0,112,0.0
-123.85661744601374,39.8371233165772,-123.85661744601374,-56.20017066080921,10,39.8371233165772,0.0,-56.20017066080921,10,113,-56.20017066080921,-56.20017066080921,0.0,5.357149746154008,5.357149746154008,2936000,0.0,113,0.0
-128.41966879407033,4040.2124388359466,-128.41966879407033,1282.3351677435821,10,4040.2124388359466,0.0,1282.3351677435821,10,114,1282.3351677435803,1282.3351677435803,0.0,13402.58847326334,13402.58847326334,2960000,0.0,114,0.0
-165.40794959931156,2417.7951281503815,-165.40794959931156,726.9586996099741,10,2417.7951281503815,0.0,726.9586996099741,10,115,726.9586996099744,726.9586996099744,0.0,7978.959214672406,7978.959214672406,2984000,0.0,115,0.0
-146.1064816477517,40.74963913346805,-146.1064816477517,-61.41733260653998,10,40.74963913346805,0.0,-61.41733260653998,10,116,-61.41733260653998,-61.41733260653998,0.0,-23.81525813183327,-23.81525813183327,3008000,0.0,116,0.0
-94.63928564435537,13.960656492309543,-94.63928564435537,-65.0183584635105,10,13.960656492309543,0.0,-65.0183584635105,10,117,-65.0183584635105,-65.0183584635105,0.0,-46.837982026335055,-46.837982026335055,3032000,0.0,117,0.0
-132.83440922673708,8564.64359037667,-132.83440922673708,2779.9966938469247,10,8564.64359037667,0.0,2779.9966938469247,10,118,2779.9966938469206,2779.9966938469206,0.0,28473.73870103038,28473.73870103038,3056000,0.0,118,0.0
-134.48826577943746,4996.461121913943,-134.48826577943746,1581.4426630031098,10,4996.461121913943,0.0,1581.4426630031098,10,119,1581.442663003111,1581.442663003111,0.0,16570.683439186418,16570.683439186418,3080000,0.0,119,0.0
-68.20332678096055,18.50860336125762,-68.20332678096055,-49.83885765499706,10,18.50860336125762,0.0,-49.83885765499706,10,120,-49.83885765499704,-49.83885765499704,0.0,-6.304368632695163,-6.304368632695163,3104000,0.0,120,0.0
-65.17009768788405,15.220644969575938,-65.17009768788405,-43.6627751346259,10,15.220644969575938,0.0,-43.6627751346259,10,121,-43.6627751346259,-43.6627751346259,0.0,-16.183649380890778,-16.183649380890778,3128000,0.0,121,0.0
-88.63340196669935,18.29805545594244,-88.63340196669935,-62.37507991430154,10,18.29805545594244,0.0,-62.37507991430154,10,122,-62.375079914301544,-62.375079914301544,0.0,-23.14308633979171,-23.14308633979171,3152000,0.0,122,0.0
-97.96207455006102,6863.6282812037125,-97.96207455006102,2222.9675044497917,10,6863.6282812037125,0.0,2222.9675044497917,10,123,2222.9675044497917,2222.9675044497917,0.0,22813.74052452623,22813.74052452623,3176000,0.0,123,0.0
-136.46829690332288,1580.529716730363,-136.46829690332288,466.5015753436959,10,1580.529716730363,0.0,466.5015753436959,10,124,466.50157534369544,466.50157534369544,0.0,5207.038060455077,5207.038060455077,3200000,0.0,124,0.0
-57.92209594315943,11.563423921430166,-57.92209594315943,-41.713708830356715,10,11.563423921430166,0.0,-41.713708830356715,10,125,-41.71370883035671,-41.71370883035671,0.0,-21.924860306513228,-21.924860306513228,3224000,0.0,125,0.0
-125.27240916605234,3602.2520837881452,-125.27240916605234,1126.0915259035403,10,3602.2520837881452,0.0,1126.0915259035403,10,126,1126.091525903541,1126.091525903541,0.0,11932.474945161348,11932.474945161348,3248000,0.0,126,0.0
-94.49823588867106,118.29094318107722,-94.49823588867106,-22.186785074502865,10,118.29094318107722,0.0,-22.186785074502865,10,127,-22.186785074502854,-22.186785074502854,0.0,325.6474895711213,325.6474895711213,3272000,0.0,127,0.0
-146.45849931980888,40.53164446197195,-146.45849931980888,-66.17971576441589,10,40.53164446197195,0.0,-66.17971576441589,10,128,-66.17971576441587,-66.17971576441587,0.0,-10.252033770884385,-10.252033770884385,3296000,0.0,128,0.0
-135.90549706003432,120.685298422751,-135.90549706003432,-23.36247497346698,10,120.685298422751,0.0,-23.36247497346698,10,129,-23.36247497346695,-23.36247497346695,0.0,323.5643472755286,323.5643472755286,3320000,0.0,129,0.0
-130.9031800529499,55.968382894172514,-130.9031800529499,-40.16410281866389,10,55.968382894172514,0.0,-40.16410281866389,10,130,-40.1641028186639,-40.1641028186639,0.0,43.94328414821829,43.94328414821829,3344000,0.0,130,0.0
-127.27493769427575,36.30356703801172,-127.27493769427575,-47.10575160939468,10,36.30356703801172,0.0,-47.10575160939468,10,131,-47.105751609394694,-47.105751609394694,0.0,-10.209968448565999,-10.209968448565999,3368000,0.0,131,0.0
-90.19230379871973,26.418930220556238,-90.19230379871973,-39.75701945193083,10,26.418930220556238,0.0,-39.75701945193083,10,132,-39.75701945193084,-39.75701945193084,0.0,-2.4727079389785303,-2.4727079389785303,3392000,0.0,132,0.0
-127.75147031497569,32.42346058022614,-127.75147031497569,-58.18398080396537,10,32.42346058022614,0.0,-58.18398080396537,10,133,-58.18398080396538,-58.18398080396538,0.0,-23.240300840866336,-23.240300840866336,3416000,0.0,133,0.0
-133.20762363806548,934.5610062877402,-133.20762363806548,240.65296204356414,10,934.5610062877402,0.0,240.65296204356414,10,134,240.65296204356395,240.65296204356395,0.0,3042.1806194919864,3042.1806194919864,3440000,0.0,134,0.0
-103.84503750485158,980.3080454499617,-103.84503750485158,317.9576222390234,10,980.3080454499617,0.0,317.9576222390234,10,135,317.95762223902346,317.95762223902346,0.0,3201.318438823156,3201.318438823156,3464000,0.0,135,0.0
-124.69022957490435,31.079063469070626,-124.69022957490435,-59.78332306430186,10,31.079063469070626,0.0,-59.78332306430186,10,136,-59.78332306430186,-59.78332306430186,0.0,-16.61186917407545,-16.61186917407545,3488000,0.0,136,0.0
-136.25999685887157,261.5013119579534,-136.25999685887157,12.851340938947141,10,261.5013119579534,0.0,12.851340938947141,10,137,12.851340938947164,12.851340938947164,0.0,790.2959552201886,790.2959552201886,3512000,0.0,137,0.0
-142.09121069054513,47.15362475143431,-142.09121069054513,-47.96422908570212,10,47.15362475143431,0.0,-47.96422908570212,10,138,-47.964229085702115,-47.964229085702115,0.0,-5.285032017233519,-5.285032017233519,3536000,0.0,138,0.0
-112.18850155330483,26.303780838254145,-112.18850155330483,-53.95927550516937,10,26.303780838254145,0.0,-53.95927550516937,10,139,-53.959275505169366,-53.959275505169366,0.0,-23.169463685878018,-23.169463685878018,3560000,0.0,139,0.0
-86.85787714408443,6232.469955496043,-86.85787714408443,2039.2440602734623,10,6232.469955496043,0.0,2039.2440602734623,10,140,2039.2440602734637,2039.2440602734637,0.0,20736.430772883097,20736.430772883097,3584000,0.0,140,0.0
-97.01012905728139,25.46339373485205,-97.01012905728139,-59.44475636842516,10,25.46339373485205,0.0,-59.44475636842516,10,141,-59.444756368425146,-59.444756368425146,0.0,-9.043409160494667,-9.043409160494667,3608000,0.0,141,0.0
-90.25200870590949,11611.143076105818,-90.25200870590949,5581.099356743286,10,11611.143076105818,0.0,5581.099356743286,10,142,5581.099356743285,5581.099356743285,0.0,34489.920484753355,34489.920484753355,3632000,0.0,142,0.0
-41.387328691726914,10246.1004122577,-41.387328691726914,3399.138008015244,10,10246.1004122577,0.0,3399.138008015244,10,143,3399.138008015246,3399.138008015246,0.0,34137.33485230942,34137.33485230942,3656000,0.0,143,0.0
-111.1987405331523,1558.2957930514558,-111.1987405331523,471.3718738626345,10,1558.2957930514558,0.0,471.3718738626345,10,144,471.3718738626346,471.3718738626346,0.0,5145.437407869436,5145.437407869436,3680000,0.0,144,0.0
-99.74921354484833,5984.576252826677,-99.74921354484833,1959.2711164066982,10,5984.576252826677,0.0,1959.2711164066982,10,145,1959.271116406701,1959.271116406701,0.0,19912.7167545078,19912.7167545078,3704000,0.0,145,0.0
-97.06133351315714,4612.602302682716,-97.06133351315714,1478.6403724330812,10,4612.602302682716,0.0,1478.6403724330812,10,146,1478.6403724330798,1478.6403724330798,0.0,15316.251355307704,15316.251355307704,3728000,0.0,146,0.0
-106.90674126405956,6660.329164522206,-106.90674126405956,2168.7520846324524,10,6660.329164522206,0.0,2168.7520846324524,10,147,2168.7520846324533,2168.7520846324533,0.0,22149.514715931517,22149.514715931517,3752000,0.0,147,0.0
-105.33418970662058,3981.321740478715,-105.33418970662058,1275.969164467529,10,3981.321740478715,0.0,1275.969164467529,10,148,1275.9691644675281,1275.9691644675281,0.0,13219.664028790643,13219.664028790643,3776000,0.0,148,0.0
-121.33910233473785,5244.477920625995,-121.33910233473785,1692.9175218175635,10,5244.477920625995,0.0,1692.9175218175635,10,149,1692.917521817562,1692.917521817562,0.0,17425.517655259286,17425.517655259286,3800000,0.0,149,0.0
-109.50213365884755,3227.856745598262,-109.50213365884755,1024.1057971269838,10,3227.856745598262,0.0,1024.1057971269838,10,150,1024.1057971269834,1024.1057971269834,0.0,10707.42993734714,10707.42993734714,3824000,0.0,150,0.0
-114.17629870257993,35.41159246507402,-114.17629870257993,-59.2726164261269,10,35.41159246507402,0.0,-59.2726164261269,10,151,-59.27261642612691,-59.27261642612691,0.0,-12.712694190465308,-12.712694190465308,3848000,0.0,151,0.0
-145.79459519361924,49.75709535487178,-145.79459519361924,-72.0380135693056,10,49.75709535487178,0.0,-72.0380135693056,10,152,-72.03801356930563,-72.03801356930563,0.0,-7.092812049047916,-7.092812049047916,3872000,0.0,152,0.0
-138.97150280676948,39.87484756894553,-138.97150280676948,-51.09445914639879,10,39.87484756894553,0.0,-51.09445914639879,10,153,-51.09445914639877,-51.09445914639877,0.0,-15.50092187948211,-15.50092187948211,3896000,0.0,153,0.0
-122.23793494413012,6892.002117727633,-122.23793494413012,2507.6171803681996,10,6892.002117727633,0.0,2507.6171803681996,10,154,2507.617180368199,2507.617180368199,0.0,23064.946516303604,23064.946516303604,3920000,0.0,154,0.0
-132.98314763078918,8305.014939389377,-132.98314763078918,5212.683760066409,10,8305.014939389377,0.0,5212.683760066409,10,155,5212.683760066411,5212.683760066411,0.0,21277.80872214119,21277.80872214119,3944000,0.0,155,0.0
-144.00887973466928,1391.608314946004,-144.00887973466928,397.3836804441081,10,1391.608314946004,0.0,397.3836804441081,10,156,397.38368044410777,397.38368044410777,0.0,4568.14575147154,4568.14575147154,3968000,0.0,156,0.0
-144.79649052586942,55.34432821497117,-144.79649052586942,-63.2045551926606,10,55.34432821497117,0.0,-63.2045551926606,10,157,-63.20455519266061,-63.20455519266061,0.0,14.903161837985051,14.903161837985051,3992000,0.0,157,0.0
-110.20608924943599,37.95068866943263,-110.20608924943599,-51.99078593299026,10,37.95068866943263,0.0,-51.99078593299026,10,158,-51.99078593299026,-51.99078593299026,0.0,-2.4965889005678474,-2.4965889005678474,4016000,0.0,158,0.0
-130.1329371860189,45.89488441201483,-130.1329371860189,-50.955858974674044,10,45.89488441201483,0.0,-50.955858974674044,10,159,-50.95585897467404,-50.95585897467404,0.0,-0.7303847843476653,-0.7303847843476653,4040000,0.0,159,0.0
-81.17571687219781,36.29778279933843,-81.17571687219781,-35.76738481902516,10,36.29778279933843,0.0,-35.76738481902516,10,160,-35.767384819025146,-35.767384819025146,0.0,45.53901031156325,45.53901031156325,4064000,0.0,160,0.0
-107.25100172462831,31.096510961585732,-107.25100172462831,-48.99434480007386,10,31.096510961585732,0.0,-48.99434480007386,10,161,-48.99434480007386,-48.99434480007386,0.0,-12.202749975399334,-12.202749975399334,4088000,0.0,161,0.0
-116.50433401819737,8228.317719547178,-116.50433401819737,5236.4851346869345,10,8228.317719547178,0.0,5236.4851346869345,10,162,5236.4851346869345,5236.4851346869345,0.0,19716.202682078776,19716.202682078776,4112000,0.0,162,0.0
-143.83230079325395,2282.266152516208,-143.83230079325395,899.2478399938415,10,2282.266152516208,0.0,899.2478399938415,10,163,899.2478399938416,899.2478399938416,0.0,7462.7456222232795,7462.7456222232795,4136000,0.0,163,0.0
-127.56631051269652,12949.174893963727,-127.56631051269652,4247.139476224836,10,12949.174893963727,0.0,4247.139476224836,10,164,4247.139476224835,4247.139476224835,0.0,43094.4394901431,43094.4394901431,4160000,0.0,164,0.0
-100.22502803689835,2782.4267421964805,-100.22502803689835,881.8343112531431,10,2782.4267421964805,0.0,881.8343112531431,10,165,881.8343112531435,881.8343112531435,0.0,9228.644378430425,9228.644378430425,4184000,0.0,165,0.0
-120.68735942288957,603.2941159919889,-120.68735942288957,195.5208417308068,10,603.2941159919889,0.0,195.5208417308068,10,166,195.5208417308068,195.5208417308068,0.0,1946.9450636970203,1946.9450636970203,4208000,0.0,166,0.0
-91.7430270750091,25.05495032389003,-91.7430270750091,-21.93689556797076,10,25.05495032389003,0.0,-21.93689556797076,10,167,-21.93689556797076,-21.93689556797076,0.0,3.0330489103112774,3.0330489103112774,4232000,0.0,167,0.0
-60.34652095438022,5771.511293836944,-60.34652095438022,2822.125603398942,10,5771.511293836944,0.0,2822.125603398942,10,168,2822.1256033989434,2822.1256033989434,0.0,16291.800880386667,16291.800880386667,4256000,0.0,168,0.0
-136.09550413956902,6902.840404930083,-136.09550413956902,3147.7054850630916,10,6902.840404930083,0.0,3147.7054850630916,10,169,3147.705485063094,3147.705485063094,0.0,21912.571182658117,21912.571182658117,4280000,0.0,169,0.0
-132.2292390340144,31.758933651582534,-132.2292390340144,-71.51797702416437,10,31.758933651582534,0.0,-71.51797702416437,10,170,-71.51797702416438,-71.51797702416438,0.0,-30.95109563215463,-30.95109563215463,4304000,0.0,170,0.0
-131.00869842819932,1825.5269733159205,-131.00869842819932,545.6263021349506,10,1825.5269733159205,0.0,545.6263021349506,10,171,545.6263021349506,545.6263021349506,0.0,6020.705140766767,6020.705140766767,4328000,0.0,171,0.0
-95.93104072332586,7562.3973871274675,-95.93104072332586,2479.677190166076,10,7562.3973871274675,0.0,2479.677190166076,10,172,2479.6771901660786,2479.6771901660786,0.0,25166.749638837908,25166.749638837908,4352000,0.0,172,0.0
-95.85273254505836,3020.40520299495,-95.85273254505836,987.3342948673574,10,3020.40520299495,0.0,987.3342948673574,10,173,987.3342948673566,987.3342948673566,0.0,10045.862811871331,10045.862811871331,4376000,0.0,173,0.0
-102.55579646898164,24388.18078536217,-102.55579646898164,14971.636430780296,10,24388.18078536217,0.0,14971.636430780296,10,174,14971.636430780292,14971.636430780292,0.0,74368.34208928149,74368.34208928149,4400000,0.0,174,0.0
-93.69189642939976,5012.244014428444,-93.69189642939976,2124.595200876534,10,5012.244014428444,0.0,2124.595200876534,10,175,2124.5952008765335,2124.5952008765335,0.0,16523.510954389094,16523.510954389094,4424000,0.0,175,0.0
-107.69274713594695,23738.11016181149,-107.69274713594695,15186.819983739773,10,23738.11016181149,0.0,15186.819983739773,10,176,15186.819983739773,15186.819983739773,0.0,59308.04555997293,59308.04555997293,4448000,0.0,176,0.0
-122.00790847530506,25429.31598657779,-122.00790847530506,12027.474762853535,10,25429.31598657779,0.0,12027.474762853535,10,177,12027.474762853533,12027.474762853533,0.0,78138.69821782532,78138.69821782532,4472000,0.0,177,0.0
-117.69831128266853,11922.55412560304,-117.69831128266853,5062.360484063316,10,11922.55412560304,0.0,5062.360484063316,10,178,5062.360484063318,5062.360484063318,0.0,39212.43601453334,39212.43601453334,4496000,0.0,178,0.0
-89.63585760476676,4979.67652655427,-89.63585760476676,1630.156742607466,10,4979.67652655427,0.0,1630.156742607466,10,179,1630.1567426074657,1630.1567426074657,0.0,16568.767496460438,16568.767496460438,4520000,0.0,179,0.0
-134.57529946280016,400.6882790884594,-134.57529946280016,86.14736145171942,10,400.6882790884594,0.0,86.14736145171942,10,180,86.14736145171959,86.14736145171959,0.0,1283.6922351970725,1283.6922351970725,4544000,0.0,180,0.0
-62.30422837825963,20419.321114095186,-62.30422837825963,10201.022520957245,10,20419.321114095186,0.0,10201.022520957245,10,181,10201.022520957242,10201.022520957242,0.0,52113.162031385466,52113.162031385466,4568000,0.0,181,0.0
-113.03212156081219,377.69328256125215,-113.03212156081219,76.63219029811366,10,377.69328256125215,0.0,76.63219029811366,10,182,76.63219029811361,76.63219029811361,0.0,1204.1294535829895,1204.1294535829895,4592000,0.0,182,0.0
-111.62994104489322,28.608267516952505,-111.62994104489322,-35.82240899110949,10,28.608267516952505,0.0,-35.82240899110949,10,183,-35.82240899110948,-35.82240899110948,0.0,-3.831668025047766,-3.831668025047766,4616000,0.0,183,0.0
-70.77877307351538,14.582110826360218,-70.77877307351538,-37.87265269692923,10,14.582110826360218,0.0,-37.87265269692923,10,184,-37.87265269692922,-37.87265269692922,0.0,-24.56628943537375,-24.56628943537375,4640000,0.0,184,0.0
-123.36738002606269,3806.5113698053315,-123.36738002606269,1710.8938030669633,10,3806.5113698053315,0.0,1710.8938030669633,10,185,1710.8938030669638,1710.8938030669638,0.0,11962.23074712491,11962.23074712491,4664000,0.0,185,0.0
-135.2251116249964,3181.010933836487,-135.2251116249964,1012.4263373003394,10,3181.010933836487,0.0,1012.4263373003394,10,186,1012.4263373003399,1012.4263373003399,0.0,10553.849788478108,10553.849788478108,4688000,0.0,186,0.0
-125.25046072100427,15562.763131792773,-125.25046072100427,8274.653285925928,10,15562.763131792773,0.0,8274.653285925928,10,187,8274.653285925928,8274.653285925928,0.0,47678.73529899066,47678.73529899066,4712000,0.0,187,0.0
-111.55838771708935,5685.284587189829,-111.55838771708935,1842.7039534768578,10,5685.284587189829,0.0,1842.7039534768578,10,188,1842.703953476856,1842.703953476856,0.0,18898.19321538659,18898.19321538659,4736000,0.0,188,0.0
-117.40915886951339,39.96526654352235,-117.40915886951339,-35.19152279003392,10,39.96526654352235,0.0,-35.19152279003392,10,189,-35.19152279003393,-35.19152279003393,0.0,9.099845637251944,9.099845637251944,4760000,0.0,189,0.0
-96.74586884747808,11394.341033499326,-96.74586884747808,3995.908642925641,10,11394.341033499326,0.0,3995.908642925641,10,190,3995.9086429256436,3995.9086429256436,0.0,38115.03936010491,38115.03936010491,4784000,0.0,190,0.0
-107.5975378414413,338.00700999596296,-107.5975378414413,88.46253696038583,10,338.00700999596296,0.0,88.46253696038583,10,191,88.46253696038596,88.46253696038596,0.0,1097.9751244348306,1097.9751244348306,4808000,0.0,191,0.0
-128.4990710470812,812.2276618857564,-128.4990710470812,204.76881101517628,10,812.2276618857564,0.0,204.76881101517628,10,192,204.76881101517642,204.76881101517642,0.0,2637.5184950099606,2637.5184950099606,4832000,0.0,192,0.0
-117.47430862420462,1863.0661883032785,-117.47430862420462,570.3134042978143,10,1863.0661883032785,0.0,570.3134042978143,10,193,570.313404297814,570.313404297814,0.0,6158.174536182431,6158.174536182431,4856000,0.0,193,0.0
-35.04990362774784,19395.133588052406,-35.04990362774784,6452.330906532857,10,19395.133588052406,0.0,6452.330906532857,10,194,6452.330906532852,6452.330906532852,0.0,64637.71985283241,64637.71985283241,4880000,0.0,194,0.0
-46.4566113258226,14001.466808700274,-46.4566113258226,6563.8165727364085,10,14001.466808700274,0.0,6563.8165727364085,10,195,6563.8165727364085,6563.8165727364085,0.0,43610.08980537338,43610.08980537338,4904000,0.0,195,0.0
-67.11118757851759,19.963784804445112,-67.11118757851759,-21.560734862247287,10,19.963784804445112,0.0,-21.560734862247287,10,196,-21.560734862247294,-21.560734862247294,0.0,8.032578323448119,8.032578323448119,4928000,0.0,196,0.0
-54.135431303909385,4086.9744507061655,-54.135431303909385,1330.2571193924489,10,4086.9744507061655,0.0,1330.2571193924489,10,197,1330.2571193924487,1330.2571193924487,0.0,13591.078341318498,13591.078341318498,4952000,0.0,197,0.0
-38.646135470943115,10710.459101799246,-38.646135470943115,6744.841137963007,10,10710.459101799246,0.0,6744.841137963007,10,198,6744.841137963008,6744.841137963008,0.0,26818.682951609426,26818.682951609426,4976000,0.0,198,0.0
-21.546886285572096,13017.377858373067,-21.546886285572096,9924.761290619346,10,13017.377858373067,0.0,9924.761290619346,10,199,9924.761290619344,9924.761290619344,0.0,34837.510408609654,34837.510408609654,5000000,0.0,199,0.0
-43.306166782816874,29150.560528441638,-43.306166782816874,21296.654577193327,10,29150.560528441638,0.0,21296.654577193327,10,200,21296.654577193334,21296.654577193334,0.0,77519.64540539791,77519.64540539791,5024000,0.0,200,0.0
-47.88142514963636,13004.437364247471,-47.88142514963636,12817.54368481512,10,13004.437364247471,0.0,12817.54368481512,10,201,12817.543684815118,12817.543684815118,0.0,35691.84385285754,35691.84385285754,5048000,0.0,201,0.0
-60.364316941507866,7197.178629937215,-60.364316941507866,3600.010681909732,10,7197.178629937215,0.0,3600.010681909732,10,202,3600.0106819097323,3600.0106819097323,0.0,18131.51295065431,18131.51295065431,5072000,0.0,202,0.0
-111.77155699063326,9792.871727112288,-111.77155699063326,3644.228789874832,10,9792.871727112288,0.0,3644.228789874832,10,203,3644.2287898748336,3644.2287898748336,0.0,32808.502461254095,32808.502461254095,5096000,0.0,203,0.0
-136.77044174177928,19995.261909527417,-136.77044174177928,6590.57842367016,10,19995.261909527417,0.0,6590.57842367016,10,204,6590.578423670164,6590.578423670164,0.0,66576.21979233803,66576.21979233803,5120000,0.0,204,0.0
-46.07175244205989,8777.505201620377,-46.07175244205989,5477.602208421114,10,8777.505201620377,0.0,5477.602208421114,10,205,5477.602208421115,5477.602208421115,0.0,27480.98360149323,27480.98360149323,5144000,0.0,205,0.0
-42.6572618997112,7310.402570073883,-42.6572618997112,3825.591444921014,10,7310.402570073883,0.0,3825.591444921014,10,206,3825.5914449210127,3825.5914449210127,0.0,19057.19588247273,19057.19588247273,5168000,0.0,206,0.0
-34.49025469564026,2379.308902697724,-34.49025469564026,1434.0915363333722,10,2379.308902697724,0.0,1434.0915363333722,10,207,1434.0915363333725,1434.0915363333725,0.0,7097.191715877168,7097.191715877168,5192000,0.0,207,0.0
-20.73696547780715,10587.480185330727,-20.73696547780715,5059.848915070846,10,10587.480185330727,0.0,5059.848915070846,10,208,5059.8489150708465,5059.8489150708465,0.0,35951.347612059595,35951.347612059595,5216000,0.0,208,0.0
-35.081630733606644,17490.64737843426,-35.081630733606644,14336.611067384685,10,17490.64737843426,0.0,14336.611067384685,10,209,14336.611067384689,14336.611067384689,0.0,46301.96665252669,46301.96665252669,5240000,0.0,209,0.0
-27.87508481143194,8706.462392876392,-27.87508481143194,4811.314438414971,10,8706.462392876392,0.0,4811.314438414971,10,210,4811.314438414971,4811.314438414971,0.0,25120.679724483343,25120.679724483343,5264000,0.0,210,0.0
-132.29288312422878,17732.391677544176,-132.29288312422878,9785.961225293759,10,17732.391677544176,0.0,9785.961225293759,10,211,9785.961225293762,9785.961225293762,0.0,46955.17188052412,46955.17188052412,5288000,0.0,211,0.0
-112.63056888084037,9208.23279946238,-112.63056888084037,4582.241794361201,10,9208.23279946238,0.0,4582.241794361201,10,212,4582.241794361204,4582.241794361204,0.0,27101.711491668462,27101.711491668462,5312000,0.0,212,0.0
-50.59455411037139,8296.280859977633,-50.59455411037139,2741.8095950359584,10,8296.280859977633,0.0,2741.8095950359584,10,213,2741.8095950359593,2741.8095950359593,0.0,27630.597213771092,27630.597213771092,5336000,0.0,213,0.0
-28.362276664835253,13141.776391936904,-28.362276664835253,6952.731318052882,10,13141.776391936904,0.0,6952.731318052882,10,214,6952.731318052883,6952.731318052883,0.0,40465.18885724522,40465.18885724522,5360000,0.0,214,0.0
-43.849267383872714,34155.69198879803,-43.849267383872714,11591.063792535837,10,34155.69198879803,0.0,11591.063792535837,10,215,11591.063792535839,11591.063792535839,0.1,114043.5573805852,114043.5573805852,5384000,0.1,215,0.0
-87.60855441642434,8717.478911467073,-87.60855441642434,5086.47251548455,10,8717.478911467073,0.0,5086.47251548455,10,216,5086.472515484548,5086.472515484548,0.0,27840.928679882574,27840.928679882574,5408000,0.0,216,0.0
-38.7308580273142,25.67424766898156,-38.7308580273142,-5.417738678277667,10,25.67424766898156,0.0,-5.417738678277667,10,217,-5.417738678277664,-5.417738678277664,0.0,43.98776384839755,43.98776384839755,5432000,0.0,217,0.0
-35.11572342629443,24529.565733104086,-35.11572342629443,14804.47591304393,10,24529.565733104086,0.0,14804.47591304393,10,218,14804.47591304393,14804.47591304393,0.0,78797.47070373491,78797.47070373491,5456000,0.0,218,0.0
-22.970551715038248,1971.6026374255798,-22.970551715038248,1100.6707739567705,10,1971.6026374255798,0.0,1100.6707739567705,10,219,1100.6707739567714,1100.6707739567714,0.0,6477.518983092075,6477.518983092075,5480000,0.0,219,0.0
-54.68037472384279,18526.92778206128,-54.68037472384279,10112.128113840852,10,18526.92778206128,0.0,10112.128113840852,10,220,10112.128113840858,10112.128113840858,0.0,58405.091285672126,58405.091285672126,5504000,0.0,220,0.0
-46.442196063957724,18053.42672620069,-46.442196063957724,13407.102880819704,10,18053.42672620069,0.0,13407.102880819704,10,221,13407.102880819704,13407.102880819704,0.0,51296.1701990483,51296.1701990483,5528000,0.0,221,0.0
-152.47382426130062,7141.475658376171,-152.47382426130062,2402.479805908121,10,7141.475658376171,0.0,2402.479805908121,10,222,2402.4798059081195,2402.4798059081195,0.0,23816.539500000803,23816.539500000803,5552000,0.0,222,0.0
-64.52436913368582,2799.3426525683294,-64.52436913368582,908.8342031830758,10,2799.3426525683294,0.0,908.8342031830758,10,223,908.8342031830744,908.8342031830744,0.0,9306.670165778729,9306.670165778729,5576000,0.0,223,0.0
-87.15635791338,12517.845966865812,-87.15635791338,5474.751538114677,10,12517.845966865812,0.0,5474.751538114677,10,224,5474.751538114682,5474.751538114682,0.0,41457.879109960755,41457.879109960755,5600000,0.0,224,0.0
-51.966849376468794,8580.627567865215,-51.966849376468794,3901.988064343902,10,8580.627567865215,0.0,3901.988064343902,10,225,3901.9880643439055,3901.9880643439055,0.0,27374.932535556538,27374.932535556538,5624000,0.0,225,0.0
-113.16237856114202,1948.6699313939464,-113.16237856114202,912.738787068822,10,1948.6699313939464,0.0,912.738787068822,10,226,912.7387870688215,912.7387870688215,0.0,5517.758889307598,5517.758889307598,5648000,0.0,226,0.0
-68.06501128306135,5915.744061211132,-68.06501128306135,1939.8483742301185,10,5915.744061211132,0.0,1939.8483742301185,10,227,1939.8483742301182,1939.8483742301182,0.0,19686.984436563198,19686.984436563198,5672000,0.0,227,0.0
-70.86820489668392,6306.877957184089,-70.86820489668392,2066.787795456311,10,6306.877957184089,0.0,2066.787795456311,10,228,2066.787795456311,2066.787795456311,0.0,20987.19152017898,20987.19152017898,5696000,0.0,228,0.0
-145.9574526677606,19561.921250986925,-145.9574526677606,16448.11874792469,10,19561.921250986925,0.0,16448.11874792469,10,229,16448.118747924702,16448.118747924702,0.0,45922.53709108015,45922.53709108015,5720000,0.0,229,0.0
-34.614032699088504,19966.361409463778,-34.614032699088504,26935.655203929004,10,19966.361409463778,0.0,26935.655203929004,10,230,26935.655203929015,26935.655203929015,0.0,52584.58998587097,52584.58998587097,5744000,0.0,230,0.0
-46.219126112840506,21708.512643330294,-46.219126112840506,13153.110688942863,10,21708.512643330294,0.0,13153.110688942863,10,231,13153.110688942872,13153.110688942872,0.0,65286.02713773421,65286.02713773421,5768000,0.0,231,0.0
