policy/Entropy,MetaTest/door-close-v1/StdReturn,MetaTest/door-close-v1/NumEpisodes,policy/LossBefore,MetaTest/Average/AverageDiscountedReturn,MetaTest/door-close-v1/AverageDiscountedReturn,door-close-v1/AverageReturn,policy/KLBefore,MetaTest/door-close-v1/AverageReturn,MetaTest/Average/TerminationRate,door-close-v1/MinReturn,MetaTest/Average/SuccessRate,Average/MinReturn,policy/dLoss,Average/AverageReturn,MetaTest/door-close-v1/TerminationRate,door-close-v1/NumEpisodes,LinearFeatureBaseline/ExplainedVariance,policy/LossAfter,door-close-v1/MaxReturn,door-close-v1/Iteration,Average/StdReturn,Average/AverageDiscountedReturn,door-close-v1/SuccessRate,MetaTest/door-close-v1/MaxReturn,door-close-v1/StdReturn,TotalEnvSteps,Average/Iteration,Average/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/Average/StdReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/MinReturn,MetaTest/door-close-v1/MinReturn,MetaTest/door-close-v1/SuccessRate,MetaTest/door-close-v1/Iteration,Average/TerminationRate,MetaTest/Average/Iteration,policy/KL,Average/NumEpisodes,door-close-v1/AverageDiscountedReturn,Average/SuccessRate,door-close-v1/TerminationRate,MetaTest/Average/AverageReturn
5.664113,11.926592687179744,10,-0.0073218904,-41.89575095766615,-41.89575095766615,-41.264180821372086,0.0,-41.89575095766615,0.0,-85.7542415400518,0.2,-85.7542415400518,0.0019405428,-41.264180821372086,0.0,100,0.1330068360124279,-0.009262433,78.33665257953284,10,19.09111232472566,-17.751709908673035,0.2,-26.32988739002032,19.09111232472566,220000,10,78.33665257953284,-26.32988739002032,11.926592687179744,10,-65.55253884999047,-65.55253884999047,0.2,1,0.0,1,0.0042217383,100,-17.751709908673035,0.2,0.0,-41.89575095766615
5.6557994,,,-0.0012187622,,,-37.71574907228625,0.0,,,-80.29793902932298,,-80.29793902932298,0.033992272,-37.71574907228625,,100,0.08339829552965117,-0.035211034,492.8397735136114,11,56.855873489379675,-17.464405584352445,0.14,,56.855873489379675,240000,11,492.8397735136114,,,,,,,,0.0,,0.011539699,100,-17.464405584352445,0.14,0.0,
5.6365685,,,0.464412,,,123.20957526589524,0.0,,,-87.02480935594815,,-87.02480935594815,1.6073447,123.20957526589524,,100,0.3268891384333885,-1.1429328,11577.245464757512,12,1249.2657763547322,7.795645372613576,0.24,,1249.2657763547322,260000,12,11577.245464757512,,,,,,,,0.0,,0.005364415,100,7.795645372613576,0.24,0.0,
5.6262336,,,4.075583,,,653.8153812017534,0.0,,,-90.19290964485751,,-90.19290964485751,8.449145,653.8153812017534,,100,0.3164345720386831,-4.3735623,58405.3053503562,13,5857.900873211204,106.3607190891497,0.29,,5857.900873211204,280000,13,58405.3053503562,,,,,,,,0.0,,0.011861308,100,106.3607190891497,0.29,0.0,
5.6669164,,,3.000625,,,575.388866864792,0.0,,,-65.48273439335583,,-65.48273439335583,4.672697,575.388866864792,,100,0.25975335731617344,-1.6720719,47375.64660963737,14,4785.505180392536,139.80130982019813,0.19,,4785.505180392536,300000,14,47375.64660963737,,,,,,,,0.0,,0.0064407946,100,139.80130982019813,0.19,0.0,
5.673644,,,2.0898333,,,195.83638262867603,0.0,,,-84.60513994783203,,-84.60513994783203,1.9442599,195.83638262867603,,100,0.28886908433755976,0.14557344,20739.465487174686,15,2083.1819425955696,33.03850255468652,0.24,,2083.1819425955696,320000,15,20739.465487174686,,,,,,,,0.0,,0.010630639,100,33.03850255468652,0.24,0.0,
5.6640296,,,-0.049885597,,,-39.242337385253215,0.0,,,-78.00291742900936,,-78.00291742900936,0.015371043,-39.242337385253215,,100,0.09500682404830496,-0.06525664,615.8687664056215,16,66.46301103645591,-18.608490416888774,0.15,,66.46301103645591,340000,16,615.8687664056215,,,,,,,,0.0,,0.009489471,100,-18.608490416888774,0.15,0.0,
5.65934,,,0.060844727,,,-15.172203526520667,0.0,,,-60.94796639144196,,-60.94796639144196,0.03830933,-15.172203526520667,,100,0.1606325785475322,0.0225354,1258.6719550054984,17,171.60217436051914,-9.340454499854417,0.11,,171.60217436051914,360000,17,1258.6719550054984,,,,,,,,0.0,,0.0020007251,100,-9.340454499854417,0.11,0.0,
5.648643,,,-1.428654,,,1230.8813156869144,0.0,,,-76.11258062803385,,-76.11258062803385,11.345237,1230.8813156869144,,100,0.5054211509667701,-12.7738905,74731.0083158601,18,8996.721439056966,201.1548275619961,0.28,,8996.721439056966,380000,18,74731.0083158601,,,,,,,,0.0,,0.013355193,100,201.1548275619961,0.28,0.0,
5.6242394,,,0.056319922,,,179.648285221676,0.0,,,-73.21848617768546,,-73.21848617768546,1.9061586,179.648285221676,,100,0.36770583030080906,-1.8498386,20785.556481238367,19,2073.2265951528548,17.797830725961287,0.18,,2073.2265951528548,400000,19,20785.556481238367,,,,,,,,0.0,,0.011534476,100,17.797830725961287,0.18,0.0,
5.6125875,655.9702091621283,10,0.08714336,175.87196583208492,175.87196583208492,105.25900524197652,0.0,175.87196583208492,0.0,-71.19005778700382,0.2,-71.19005778700382,0.4776254,105.25900524197652,0.0,100,0.2990599933479867,-0.39048204,6662.758544834855,20,853.3802841472125,17.75283378407075,0.27,2143.7230924154505,853.3802841472125,420000,20,6662.758544834855,2143.7230924154505,655.9702091621283,10,-51.794017846896104,-51.794017846896104,0.2,2,0.0,2,0.0063096513,100,17.75283378407075,0.27,0.0,175.87196583208492
5.611459,,,0.13565938,,,433.4894786641046,0.0,,,-82.4420798162098,,-82.4420798162098,3.5202258,433.4894786641046,,100,0.2125396770351453,-3.3845663,34063.75342940328,21,3473.057841528375,126.82179754416768,0.49,,3473.057841528375,440000,21,34063.75342940328,,,,,,,,0.0,,0.0042138663,100,126.82179754416768,0.49,0.0,
5.6145353,,,-0.4173174,,,126.48756167029269,0.0,,,-81.48861898894657,,-81.48861898894657,0.79937387,126.48756167029269,,100,0.27649945317361124,-1.2166913,9540.865717110284,22,1139.186683370662,26.987406560422727,0.58,,1139.186683370662,460000,22,9540.865717110284,,,,,,,,0.0,,0.00966355,100,26.987406560422727,0.58,0.0,
5.6180882,,,-0.73641795,,,74.32017817352428,0.0,,,-74.09238176106376,,-74.09238176106376,0.85736793,74.32017817352428,,100,0.24853275725492907,-1.5937859,9788.62657018428,23,984.5266962450104,0.2678918449218336,0.18,,984.5266962450104,480000,23,9788.62657018428,,,,,,,,0.0,,0.008015465,100,0.2678918449218336,0.18,0.0,
5.646926,,,-1.5019914,,,378.2962115237183,0.0,,,-74.8265571708654,,-74.8265571708654,4.578604,378.2962115237183,,100,0.4746890934976997,-6.0805955,40867.68113616793,24,4070.6372976722587,51.609677459763624,0.23,,4070.6372976722587,500000,24,40867.68113616793,,,,,,,,0.0,,0.0046105944,100,51.609677459763624,0.23,0.0,
5.66919,,,0.050792284,,,20.839511580586112,0.0,,,-72.25869148886251,,-72.25869148886251,0.0042091794,20.839511580586112,,100,0.17495050016065883,0.046583105,4037.587573188193,25,444.08643541359,-3.2081914329228507,0.29,,444.08643541359,520000,25,4037.587573188193,,,,,,,,0.0,,0.0031138936,100,-3.2081914329228507,0.29,0.0,
5.644837,,,-0.947825,,,488.9776353450465,0.0,,,-76.824373204432,,-76.824373204432,5.400897,488.9776353450465,,100,0.4089585739208663,-6.348722,48440.733279471635,26,4834.921444916688,84.76438266411007,0.27,,4834.921444916688,540000,26,48440.733279471635,,,,,,,,0.0,,0.007724736,100,84.76438266411007,0.27,0.0,
5.5893826,,,-0.7490344,,,927.5773602682874,0.0,,,-78.34964578105843,,-78.34964578105843,9.281906,927.5773602682874,,100,0.5694953316592579,-10.03094,96643.93952959999,27,9620.055756214411,169.36691209808905,0.29,,9620.055756214411,560000,27,96643.93952959999,,,,,,,,0.0,,0.007830773,100,169.36691209808905,0.29,0.0,
5.5617394,,,-0.5635824,,,375.63422174431406,0.0,,,-76.90281845272159,,-76.90281845272159,1.1747817,375.63422174431406,,100,0.28699475264136665,-1.7383641,19576.973870250604,28,2339.6450665528487,81.22312256301798,0.4,,2339.6450665528487,580000,28,19576.973870250604,,,,,,,,0.0,,0.011581424,100,81.22312256301798,0.4,0.0,
5.5291467,,,1.0547453,,,502.321343827817,0.0,,,-63.45127910063276,,-63.45127910063276,3.6379642,502.321343827817,,100,0.4554917166969117,-2.5832188,47802.833289057,29,4792.44616602498,70.13203774039857,0.13,,4792.44616602498,600000,29,47802.833289057,,,,,,,,0.0,,0.0073847426,100,70.13203774039857,0.13,0.0,
5.5038757,8.45156007318743,10,0.0044018067,-40.15162437799447,-40.15162437799447,-23.76060423289114,0.0,-40.15162437799445,0.0,-69.94227934523369,0.0,-69.94227934523369,-0.077055976,-23.76060423289114,0.0,100,0.07912816058391337,0.081457786,970.35086719091,30,110.28312891757633,-16.502349445981423,0.07,-24.898988502679938,110.28312891757633,620000,30,970.35086719091,-24.898988502679938,8.45156007318743,10,-55.10241611133379,-55.10241611133379,0.0,3,0.0,3,0.009695224,100,-16.502349445981423,0.07,0.0,-40.15162437799445
5.492139,,,0.54928356,,,26.161273322951683,0.0,,,-72.17054916939212,,-72.17054916939212,0.30079305,26.161273322951683,,100,0.26081676473549864,0.24849053,6457.094893760643,31,648.6546363667043,-8.787809239358083,0.12,,648.6546363667043,640000,31,6457.094893760643,,,,,,,,0.0,,0.0025236683,100,-8.787809239358083,0.12,0.0,
5.4867864,,,-0.053351562,,,691.0764215999644,0.0,,,-64.65212374147791,,-64.65212374147791,5.4740906,691.0764215999644,,100,0.3255126956757731,-5.527442,45253.67525318941,32,5145.295134609952,150.73718445322768,0.22,,5145.295134609952,660000,32,45253.67525318941,,,,,,,,0.0,,0.008860337,100,150.73718445322768,0.22,0.0,
5.4835687,,,-1.939786,,,324.4654095050117,0.0,,,-73.95274596879244,,-73.95274596879244,3.0001445,324.4654095050117,,100,0.40060216105427937,-4.9399304,32732.788211371077,33,3272.0032290616537,93.75018314148579,0.05,,3272.0032290616537,680000,33,32732.788211371077,,,,,,,,0.0,,0.0077221543,100,93.75018314148579,0.05,0.0,
5.480039,,,0.020050952,,,-30.574237650499057,0.0,,,-77.75736720915607,,-77.75736720915607,-0.03430725,-30.574237650499057,,100,0.21643001098352355,0.054358203,817.1971301800592,34,122.17035905655732,-17.311043954725474,0.05,,122.17035905655732,700000,34,817.1971301800592,,,,,,,,0.0,,0.0044568484,100,-17.311043954725474,0.05,0.0,
5.478752,,,-0.0045471177,,,-56.7710343090352,0.0,,,-80.39176930305976,,-80.39176930305976,0.00010885019,-56.7710343090352,,100,0.6640499238325792,-0.004655968,-28.731485893606663,35,11.350255450871757,-23.923223082519485,0.01,,11.350255450871757,720000,35,-28.731485893606663,,,,,,,,0.0,,0.0003176285,100,-23.923223082519485,0.01,0.0,
5.478326,,,-0.0014322082,,,-58.02465169109772,0.0,,,-85.33744207973422,,-85.33744207973422,0.0023478074,-58.02465169109772,,100,0.6637948137054477,-0.0037800155,-31.48509696451647,36,9.649960167722877,-24.492536072672483,0.01,,9.649960167722877,740000,36,-31.48509696451647,,,,,,,,0.0,,0.00011051745,100,-24.492536072672483,0.01,0.0,
5.475838,,,-0.045482617,,,-18.47727438005749,0.0,,,-74.7748734363849,,-74.7748734363849,0.115741014,-18.47727438005749,,100,0.10961542985588812,-0.16122364,3091.4966603627413,37,313.5020628094386,-14.568735404227157,0.07,,313.5020628094386,760000,37,3091.4966603627413,,,,,,,,0.0,,0.0015238761,100,-14.568735404227157,0.07,0.0,
5.4736643,,,-0.0011918701,,,-50.564574854594674,0.0,,,-74.4196712550399,,-74.4196712550399,0.009629422,-50.564574854594674,,100,0.38273079502848784,-0.010821292,82.74046550227081,38,17.881500002079296,-21.894079435468146,0.01,,17.881500002079296,780000,38,82.74046550227081,,,,,,,,0.0,,0.001683995,100,-21.894079435468146,0.01,0.0,
5.4724374,,,0.09900195,,,-26.465537741498714,0.0,,,-69.11547838685674,,-69.11547838685674,0.1003792,-26.465537741498714,,100,0.0943291075942786,-0.0013772461,1910.0456526962664,39,197.10871941366284,-16.824232871751626,0.06,,197.10871941366284,800000,39,1910.0456526962664,,,,,,,,0.0,,0.0030496295,100,-16.824232871751626,0.06,0.0,
5.4814835,39.78353470957226,10,1.8380051,-32.33368753820805,-32.33368753820805,143.9344051536969,0.0,-32.33368753820807,0.0,-71.29351858401202,0.0,-71.29351858401202,1.413364,143.9344051536969,0.0,100,0.2476489180249799,0.424641,17100.861037022438,40,1709.8465597241875,15.559829122729687,0.06,84.49172237332417,1709.8465597241875,820000,40,17100.861037022438,84.49172237332417,39.78353470957226,10,-61.16055994112299,-61.16055994112299,0.0,4,0.0,4,0.0073799454,100,15.559829122729687,0.06,0.0,-32.33368753820807
5.490842,,,1.3084066,,,134.70912681797728,0.0,,,-59.06662924862309,,-59.06662924862309,1.1397246,134.70912681797728,,100,0.21503064877673095,0.16868202,12325.775435683194,41,1290.5273166610548,35.077702874497746,0.14,,1290.5273166610548,840000,41,12325.775435683194,,,,,,,,0.0,,0.008536012,100,35.077702874497746,0.14,0.0,
5.490067,,,1.114089,,,456.9513896472032,0.0,,,-62.74319230666152,,-62.74319230666152,4.8950157,456.9513896472032,,100,0.5732905190192297,-3.7809265,48379.09907030377,42,4817.413527437028,72.83061892261118,0.25,,4817.413527437028,860000,42,48379.09907030377,,,,,,,,0.0,,0.006434646,100,72.83061892261118,0.25,0.0,
5.483236,,,0.724396,,,107.50536666826541,0.0,,,-79.49174046613588,,-79.49174046613588,0.28289902,107.50536666826541,,100,0.2585154933463545,0.44149697,4315.975384642843,43,608.7310371087065,19.69743484388214,0.06,,608.7310371087065,880000,43,4315.975384642843,,,,,,,,0.0,,0.0056444737,100,19.69743484388214,0.06,0.0,
5.473312,,,2.2407858,,,982.1533978257106,0.0,,,-64.68262298289622,,-64.68262298289622,10.009766,982.1533978257106,,100,0.46074566936981176,-7.7689795,99137.85538052135,44,9865.98547109551,219.9136377424936,0.12,,9865.98547109551,900000,44,99137.85538052135,,,,,,,,0.0,,0.0071137855,100,219.9136377424936,0.12,0.0,
5.4889455,,,7.4820595,,,1598.1314529510428,0.0,,,-77.75331133920827,,-77.75331133920827,11.263591,1598.1314529510428,,100,0.43205736306572295,-3.7815313,139258.22703338842,45,13922.645046236743,323.3405519375952,0.08,,13922.645046236743,920000,45,139258.22703338842,,,,,,,,0.0,,0.007061261,100,323.3405519375952,0.08,0.0,
5.499161,,,0.5295066,,,29.47328221589174,0.0,,,-80.99916003860065,,-80.99916003860065,-0.18285501,29.47328221589174,,100,0.17845707246203246,0.71236163,4623.882015470486,46,496.651766047161,-2.632430780603002,0.02,,496.651766047161,940000,46,4623.882015470486,,,,,,,,0.0,,0.0099939825,100,-2.632430780603002,0.02,0.0,
5.5028863,,,-0.03955973,,,-50.53450820578961,0.0,,,-84.790720848963,,-84.790720848963,0.0044525526,-50.53450820578961,,100,0.25833697982128023,-0.044012282,431.0292219567629,47,62.506702528271866,-24.10629923734957,0.0,,62.506702528271866,960000,47,431.0292219567629,,,,,,,,0.0,,0.006479746,100,-24.10629923734957,0.0,0.0,
5.496239,,,0.5658609,,,615.6127946182603,0.0,,,-72.3734133921959,,-72.3734133921959,4.7388825,615.6127946182603,,100,0.46975164425773464,-4.173022,64234.01145708898,48,6395.561577608261,105.3560748792605,0.02,,6395.561577608261,980000,48,64234.01145708898,,,,,,,,0.0,,0.0072884336,100,105.3560748792605,0.02,0.0,
5.480521,,,0.099878125,,,427.28520824419525,0.0,,,-82.6415068423025,,-82.6415068423025,3.857146,427.28520824419525,,100,0.39204360057174936,-3.757268,39794.870374657476,49,3990.0488859960724,137.48665529159237,0.04,,3990.0488859960724,1000000,49,39794.870374657476,,,,,,,,0.0,,0.008433133,100,137.48665529159237,0.04,0.0,
5.465934,29.418804567071724,10,1.3804485,-33.97907850587702,-33.97907850587702,532.4294356249534,0.0,-33.979078505877034,0.0,-75.47065623116283,0.0,-75.47065623116283,2.9618611,532.4294356249534,0.0,100,0.35378255411769044,-1.5814126,36771.99458996411,50,3886.6954035906247,87.34600579665755,0.07,52.47868001457128,3886.6954035906247,1020000,50,36771.99458996411,52.47868001457128,29.418804567071724,10,-56.143145601048325,-56.143145601048325,0.0,5,0.0,5,0.012027406,100,87.34600579665755,0.07,0.0,-33.979078505877034
5.449554,,,0.5614399,,,1131.1082771437234,0.0,,,-60.857855641543196,,-60.857855641543196,6.058246,1131.1082771437234,,100,0.3079238768617001,-5.496806,51984.77738370405,51,6033.19224010462,227.42428999315348,0.14,,6033.19224010462,1040000,51,51984.77738370405,,,,,,,,0.0,,0.011757414,100,227.42428999315348,0.14,0.0,
5.423983,,,3.6172626,,,731.6555281534979,0.0,,,-71.33220267484705,,-71.33220267484705,3.4950876,731.6555281534979,,100,0.29925809949734017,0.122175,40467.75649787464,52,4324.197473785424,214.28180361659128,0.19,,4324.197473785424,1060000,52,40467.75649787464,,,,,,,,0.0,,0.009765724,100,214.28180361659128,0.19,0.0,
5.4139886,,,-1.0356016,,,707.4399212091467,0.0,,,-60.67907243519113,,-60.67907243519113,4.7783203,707.4399212091467,,100,0.3545196426472136,-5.813922,57329.77566677703,53,5815.481944171764,124.58444272352521,0.14,,5815.481944171764,1080000,53,57329.77566677703,,,,,,,,0.0,,0.008958124,100,124.58444272352521,0.14,0.0,
5.41303,,,0.49328592,,,85.37964801586455,0.0,,,-72.51922544265899,,-72.51922544265899,0.39479452,85.37964801586455,,100,0.20791116314053648,0.09849141,9827.054447137445,54,999.6054601206027,3.758144275647237,0.06,,999.6054601206027,1100000,54,9827.054447137445,,,,,,,,0.0,,0.0042586233,100,3.758144275647237,0.06,0.0,
5.410195,,,-1.001982,,,231.16886020654053,0.0,,,-74.63129026473406,,-74.63129026473406,0.58786094,231.16886020654053,,100,0.24579361585251247,-1.5898429,11126.224731503016,55,1391.3533794292598,69.35455196745832,0.16,,1391.3533794292598,1120000,55,11126.224731503016,,,,,,,,0.0,,0.004209153,100,69.35455196745832,0.16,0.0,
5.3965306,,,-0.4102043,,,369.28702117004303,0.0,,,-56.26799294379811,,-56.26799294379811,1.3095965,369.28702117004303,,100,0.3088953780593894,-1.7198008,14729.800380384228,56,1875.6851745470965,102.97890509743056,0.12,,1875.6851745470965,1140000,56,14729.800380384228,,,,,,,,0.0,,0.003907762,100,102.97890509743056,0.12,0.0,
5.385452,,,-0.13096718,,,243.4444584891116,0.0,,,-70.77229147646626,,-70.77229147646626,1.3532234,243.4444584891116,,100,0.31332666191785363,-1.4841906,11251.794929429529,57,1579.5075966537374,36.829165221405795,0.14,,1579.5075966537374,1160000,57,11251.794929429529,,,,,,,,0.0,,0.007799639,100,36.829165221405795,0.14,0.0,
5.3782663,,,0.0059626955,,,473.3086380849001,0.0,,,-63.15071780706191,,-63.15071780706191,1.64014,473.3086380849001,,100,0.3181745667935906,-1.6341773,14511.826523508464,58,2203.1041032527696,111.99398805660493,0.27,,2203.1041032527696,1180000,58,14511.826523508464,,,,,,,,0.0,,0.0075872126,100,111.99398805660493,0.27,0.0,
5.3640165,,,0.99416095,,,583.9129198648284,0.0,,,-65.21364915077444,,-65.21364915077444,3.4008484,583.9129198648284,,100,0.3062530372209703,-2.4066875,29928.81786438859,59,3536.1496926080413,139.98821853623042,0.17,,3536.1496926080413,1200000,59,29928.81786438859,,,,,,,,0.0,,0.0059354035,100,139.98821853623042,0.17,0.0,
5.3544993,104.56641521877178,10,-1.0848293,-3.7055681845498385,-3.7055681845498385,261.4621712632711,0.0,-3.7055681845498327,0.0,-65.57360835234019,0.2,-65.57360835234019,0.77460265,261.4621712632711,0.0,100,0.20346129347921071,-1.859432,13207.469838497143,60,1449.6981402392423,69.32961539675243,0.16,308.5387833201212,1449.6981402392423,1220000,60,13207.469838497143,308.5387833201212,104.56641521877178,10,-58.45626863309466,-58.45626863309466,0.2,6,0.0,6,0.0025872334,100,69.32961539675243,0.16,0.0,-3.7055681845498327
5.34759,,,-0.5989797,,,828.3297481119528,0.0,,,-67.56098689447767,,-67.56098689447767,5.2349224,828.3297481119528,,100,0.37305006050967393,-5.8339024,31093.51838814345,61,3870.8245291754065,182.53998106556642,0.18,,3870.8245291754065,1240000,61,31093.51838814345,,,,,,,,0.0,,0.011776589,100,182.53998106556642,0.18,0.0,
5.3361287,,,1.6986727,,,736.262218344811,0.0,,,-60.35549473371067,,-60.35549473371067,2.303507,736.262218344811,,100,0.3066167915632406,-0.6048344,22727.166371086245,62,3175.1612193638607,178.79112649667385,0.12,,3175.1612193638607,1260000,62,22727.166371086245,,,,,,,,0.0,,0.007069092,100,178.79112649667385,0.12,0.0,
5.3272657,,,0.04658125,,,136.28797270033434,0.0,,,-68.40959918256065,,-68.40959918256065,0.45317227,136.28797270033434,,100,0.34723268163694365,-0.40659103,5826.457843743502,63,848.6545344553758,30.207894198871305,0.02,,848.6545344553758,1280000,63,5826.457843743502,,,,,,,,0.0,,0.0031794922,100,30.207894198871305,0.02,0.0,
5.3220224,,,0.46012655,,,281.4575902691824,0.0,,,-65.79789924918421,,-65.79789924918421,0.79128087,281.4575902691824,,100,0.22493652552507848,-0.3311543,6625.404999714784,64,1113.228713998259,57.18058358059522,0.08,,1113.228713998259,1300000,64,6625.404999714784,,,,,,,,0.0,,0.0038537185,100,57.18058358059522,0.08,0.0,
5.320691,,,0.061982814,,,26.064042964452984,0.0,,,-59.352374758686985,,-59.352374758686985,0.053456835,26.064042964452984,,100,0.1503241013773431,0.008525977,1771.7915880609798,65,280.7811087196967,-3.7209771339414575,0.04,,280.7811087196967,1320000,65,1771.7915880609798,,,,,,,,0.0,,0.0013622951,100,-3.7209771339414575,0.04,0.0,
5.3201795,,,0.36494035,,,116.8891979248476,0.0,,,-70.27624723624157,,-70.27624723624157,0.43458468,116.8891979248476,,100,0.3022198022411434,-0.06964434,4838.926985434403,66,703.7738379993722,19.586169055297162,0.14,,703.7738379993722,1340000,66,4838.926985434403,,,,,,,,0.0,,0.0071814363,100,19.586169055297162,0.14,0.0,
5.30839,,,0.64031565,,,1079.349573241463,0.0,,,-59.69016339754532,,-59.69016339754532,4.1118445,1079.349573241463,,100,0.2959252183478077,-3.471529,34176.743209985834,67,4413.501925087492,276.7478820205534,0.1,,4413.501925087492,1360000,67,34176.743209985834,,,,,,,,0.0,,0.0043665045,100,276.7478820205534,0.1,0.0,
5.275734,,,4.435632,,,668.7342303194088,0.0,,,-62.574393292938026,,-62.574393292938026,4.681878,668.7342303194088,,100,0.37598030798793325,-0.2462457,41197.484200392886,68,4343.50830028981,134.99871558221182,0.07,,4343.50830028981,1380000,68,41197.484200392886,,,,,,,,0.0,,0.010624179,100,134.99871558221182,0.07,0.0,
