MetaTest/handle-pull-v1/TerminationRate,MetaTest/handle-pull-v1/MinReturn,MetaTrain/Average/PolicyLoss,MetaTest/handle-pull-v1/AverageReturn,MetaTest/Average/TerminationRate,MetaTest/Average/NumEpisodes,MetaTest/handle-pull-v1/AverageDiscountedReturn,MetaTest/Average/MaxReturn,MetaTest/Average/MinReturn,MetaTest/handle-pull-v1/SuccessRate,MetaTest/Average/StdReturn,MetaTrain/Average/Alpha,MetaTest/handle-pull-v1/NumEpisodes,MetaTest/handle-pull-v1/Iteration,MetaTest/Average/AverageDiscountedReturn,MetaTrain/Average/AlphaLoss,MetaTest/handle-pull-v1/StdReturn,MetaTest/Average/SuccessRate,MetaTest/Average/AverageReturn,MetaTrain/Average/ContrastiveLoss,MetaTest/handle-pull-v1/MaxReturn,MetaTrain/Average/QfLoss,MetaTest/Average/Iteration,TotalEnvSteps
0.0,-97.42744598208948,-13543.27,849.3958822095032,0.0,10,849.3958822095032,7993.66512333353,-97.42744598208948,0.0,2410.1610036084317,6.724338,10,16,849.3958822095032,-21.108746,2410.1610036084317,0.0,849.3958822095032,354.30826,7993.66512333353,287364.47,16,152000
0.0,-71.66494850491483,-11026.852,4559.746725894068,0.0,10,4559.746725894069,9949.158138002726,-71.66494850491483,0.0,3691.116022923749,7.2319484,10,17,4559.746725894069,-10.651927,3691.116022923749,0.0,4559.746725894068,584.994,9949.158138002726,283768.38,17,158000
0.0,-103.59794590100753,-15135.195,4798.730474800728,0.0,10,4798.73047480073,40194.31853734698,-103.59794590100753,0.0,12070.857928859237,8.4224,10,18,4798.73047480073,-22.794281,12070.857928859237,0.0,4798.730474800728,361.15808,40194.31853734698,316226.62,18,164000
0.0,-103.54881184989996,-4532.3066,-91.04505138046392,0.0,10,-91.04505138046389,-79.22056567061557,-103.54881184989996,0.0,7.283665191443499,8.455859,10,19,-91.04505138046389,24.849606,7.283665191443499,0.0,-91.04505138046392,9063.192,-79.22056567061557,1983057.1,19,170000
0.0,-55.14799588551802,-8390.542,220.0780463852389,0.0,10,220.0780463852389,2150.063103529117,-55.14799588551802,0.0,659.3542826415306,7.7307653,10,20,220.0780463852389,0.05532031,659.3542826415306,0.0,220.0780463852389,788.19073,2150.063103529117,322649.6,20,176000
0.0,-12.845721639547753,-18733.338,17596.98956652352,0.0,10,17596.989566523516,39686.37951640514,-12.845721639547753,0.0,16804.272000533078,8.503961,10,21,17596.989566523516,-23.214066,16804.272000533078,0.0,17596.98956652352,346.27927,39686.37951640514,361467.2,21,182000
0.0,-97.7178025094918,-15460.915,6849.328774105912,0.0,10,6849.3287741059075,43227.140704017926,-97.7178025094918,0.0,12524.019598846595,9.429498,10,22,6849.3287741059075,-8.277908,12524.019598846595,0.0,6849.328774105912,733.0835,43227.140704017926,355512.38,22,188000
0.0,-58.8050034075799,-21769.566,2089.9128313804667,0.0,10,2089.9128313804667,12640.195494745047,-58.8050034075799,0.0,3949.2570832097813,10.528572,10,23,2089.9128313804667,-17.183752,3949.2570832097813,0.0,2089.9128313804667,297.68732,12640.195494745047,395421.44,23,194000
0.0,-33.15036132618327,-20646.533,6568.32352367375,0.0,10,6568.323523673751,39076.35451112299,-33.15036132618327,0.0,11693.273377662668,11.610088,10,24,6568.323523673751,-9.924549,11693.273377662668,0.0,6568.32352367375,379.18118,39076.35451112299,429900.6,24,200000
0.0,-22.888978750144265,-23301.973,30423.432494755474,0.0,10,30423.432494755474,45959.19140942687,-22.888978750144265,0.0,17513.600502038375,12.886195,10,25,30423.432494755474,-13.203043,17513.600502038375,0.0,30423.432494755474,433.57074,45959.19140942687,535821.2,25,206000
0.0,-90.41885983699879,-24901.135,23606.772551438444,0.0,10,23606.77255143845,45975.6001789643,-90.41885983699879,0.0,20664.680117170334,14.839729,10,26,23606.77255143845,-16.266624,20664.680117170334,0.0,23606.772551438444,632.1454,45975.6001789643,554227.3,26,212000
0.0,-106.24185093918483,-21835.932,15600.352775511385,0.0,10,15600.35277551138,45462.50326530528,-106.24185093918483,0.0,16261.537111333908,15.884293,10,27,15600.35277551138,1.0065268,16261.537111333908,0.0,15600.352775511385,805.4619,45462.50326530528,597481.6,27,218000
0.0,-12.227272021854938,-21957.486,37813.86598939328,0.0,10,37813.86598939328,46209.27298930936,-12.227272021854938,0.0,15422.671484353878,15.898182,10,28,37813.86598939328,-4.4760566,15422.671484353878,0.0,37813.86598939328,947.45715,46209.27298930936,634091.5,28,224000
0.0,-15.274946906498583,-16592.107,24714.369060683413,0.0,10,24714.36906068341,46424.03437297522,-15.274946906498583,0.0,19769.27788618421,15.147008,10,29,24714.36906068341,10.875828,19769.27788618421,0.0,24714.369060683413,1420.8236,46424.03437297522,692665.75,29,230000
0.0,20944.04316257563,-21741.914,41554.183064539015,0.0,10,41554.183064539015,46529.76704343952,20944.04316257563,0.0,8669.4073719037,15.459451,10,30,41554.183064539015,-6.822051,8669.4073719037,0.0,41554.183064539015,827.7585,46529.76704343952,809340.7,30,236000
0.0,475.80930843263815,-21795.879,36144.50062927791,0.0,10,36144.50062927791,46286.56799960862,475.80930843263815,0.0,14265.193744006034,16.447086,10,31,36144.50062927791,-5.613188,14265.193744006034,0.0,36144.50062927791,873.16473,46286.56799960862,732578.2,31,242000
0.0,-11.967841319683261,-24847.877,34257.321315644585,0.0,10,34257.321315644585,46435.64945819067,-11.967841319683261,0.0,18736.563927883057,17.909866,10,32,34257.321315644585,-6.8189483,18736.563927883057,0.0,34257.321315644585,585.33185,46435.64945819067,847497.4,32,248000
0.0,22893.782541594548,-26391.283,42246.16677120903,0.0,10,42246.16677120903,46286.72575383238,22893.782541594548,0.0,7309.019083487456,19.267626,10,33,42246.16677120903,-3.6173437,7309.019083487456,0.0,42246.16677120903,613.1122,46286.72575383238,924171.1,33,254000
0.0,-17.664836553324477,-27361.102,34023.8115488999,0.0,10,34023.8115488999,47333.34229059483,-17.664836553324477,0.0,16675.062073927544,20.31985,10,34,34023.8115488999,-3.5138848,16675.062073927544,0.0,34023.8115488999,535.801,47333.34229059483,997583.94,34,260000
0.0,1934.7779512255845,-31619.82,40007.94623247904,0.0,10,40007.94623247905,64666.31071206171,1934.7779512255845,0.0,17996.341089806196,21.926844,10,35,40007.94623247905,-5.1463118,17996.341089806196,0.0,40007.94623247904,359.4232,64666.31071206171,1168800.1,35,266000
0.0,34484.51179093442,-35680.42,45047.20386341538,0.0,10,45047.20386341539,53613.08989667805,34484.51179093442,0.0,4628.261705998349,24.112123,10,36,45047.20386341539,-5.2387686,4628.261705998349,0.0,45047.20386341538,360.53995,53613.08989667805,1337096.2,36,272000
0.0,9003.09383437846,-39274.312,46879.07515763168,0.0,10,46879.075157631676,76916.05914900276,9003.09383437846,0.0,17048.134305562602,26.171165,10,37,46879.075157631676,-4.590492,17048.134305562602,0.0,46879.07515763168,389.63144,76916.05914900276,1512988.4,37,278000
0.0,42142.58145827369,-41192.137,47792.00031627408,0.0,10,47792.00031627408,71621.44484468648,42142.58145827369,0.0,8376.18154734743,27.484964,10,38,47792.00031627408,-1.2206577,8376.18154734743,0.0,47792.00031627408,354.14175,71621.44484468648,1659124.1,38,284000
0.0,39436.23342372681,-43935.53,47317.195371647525,0.0,10,47317.19537164751,83038.13347726739,39436.23342372681,0.0,12098.514657932807,27.830383,10,39,47317.19537164751,-0.35093307,12098.514657932807,0.0,47317.195371647525,533.7555,83038.13347726739,1855837.1,39,290000
0.0,-16.642078928579608,-47111.496,45281.02161289125,0.0,10,45281.021612891265,70145.880242629,-16.642078928579608,0.0,17289.93604237221,28.80791,10,40,45281.021612891265,-4.6668653,17289.93604237221,0.0,45281.02161289125,709.3346,70145.880242629,2054177.5,40,296000
0.0,42096.05217765471,-53105.297,55164.785757862075,0.0,10,55164.785757862075,81558.30867557958,42096.05217765471,0.0,13711.862165645,30.962116,10,41,55164.785757862075,-3.8257363,13711.862165645,0.0,55164.785757862075,715.483,81558.30867557958,2247114.8,41,302000
0.0,40168.51527070633,-54917.234,47998.83061690965,0.0,10,47998.83061690965,72385.03190271634,40168.51527070633,0.0,8803.242474668717,32.395817,10,42,47998.83061690965,-4.543514,8803.242474668717,0.0,47998.83061690965,418.35434,72385.03190271634,2372572.8,42,308000
0.0,43983.61794234083,-58512.227,46531.29982929227,0.0,10,46531.29982929228,50415.81282406859,43983.61794234083,0.0,1992.0032200846779,34.290775,10,43,46531.29982929228,-3.4538212,1992.0032200846779,0.0,46531.29982929227,415.01007,50415.81282406859,2667874.2,43,314000
0.0,-16.711643176485676,-57700.97,41588.37853196031,0.0,10,41588.37853196029,54120.61163739568,-16.711643176485676,0.0,14258.162518690866,34.4705,10,44,41588.37853196029,1.7962478,14258.162518690866,0.0,41588.37853196031,429.6065,54120.61163739568,2765396.8,44,320000
0.0,-42.31423857005292,-59613.88,40374.94000675805,0.0,10,40374.940006758035,46501.5002644924,-42.31423857005292,0.0,13527.075228441363,34.067757,10,45,40374.940006758035,0.23533565,13527.075228441363,0.0,40374.94000675805,441.29144,46501.5002644924,2869620.2,45,326000
0.0,-51.961045677489054,-62305.566,33624.782159911876,0.0,10,33624.78215991189,45428.92261191608,-51.961045677489054,0.0,17072.83726712491,34.467422,10,46,33624.78215991189,-1.0417292,17072.83726712491,0.0,33624.782159911876,496.66498,45428.92261191608,3178829.8,46,332000
0.0,-63.098099591709975,-63916.023,34575.20753614335,0.0,10,34575.20753614335,46255.380509951705,-63.098099591709975,0.0,17396.42993044969,34.48145,10,47,34575.20753614335,1.8056123,17396.42993044969,0.0,34575.20753614335,617.21344,46255.380509951705,3402679.5,47,338000
0.0,-50.30440605378362,-64969.6,32177.567475051415,0.0,10,32177.567475051415,56505.200783454646,-50.30440605378362,0.0,21441.845102317424,33.420475,10,48,32177.567475051415,2.060569,21441.845102317424,0.0,32177.567475051415,1347.4095,56505.200783454646,3551634.5,48,344000
0.0,-61.45428447069508,-67322.57,38227.096400028175,0.0,10,38227.09640002818,45047.19660086337,-61.45428447069508,0.0,12953.207422875428,31.831024,10,49,38227.09640002818,4.1302037,12953.207422875428,0.0,38227.096400028175,1566.2244,45047.19660086337,3572414.5,49,350000
0.0,-33.16925840390071,-70059.54,35128.61345135332,0.0,10,35128.61345135332,46426.77303893167,-33.16925840390071,0.0,17678.63618984916,29.911188,10,50,35128.61345135332,3.8464072,17678.63618984916,0.0,35128.61345135332,1296.7288,46426.77303893167,3760747.5,50,356000
0.0,-15.492506963783912,-70753.41,36240.75060377798,0.0,10,36240.75060377797,46309.70935256698,-15.492506963783912,0.0,18155.916733679478,28.386356,10,51,36240.75060377797,3.1805222,18155.916733679478,0.0,36240.75060377798,1167.0801,46309.70935256698,3999381.5,51,362000
0.0,8515.1514472188,-72634.01,40080.51461869152,0.0,10,40080.51461869152,72627.54651566924,8515.1514472188,0.0,15389.904777074247,27.145044,10,52,40080.51461869152,3.4793892,15389.904777074247,0.0,40080.51461869152,983.95123,72627.54651566924,3894437.5,52,368000
0.0,31177.701839464913,-73387.73,43189.9947473685,0.0,10,43189.994747368495,46283.29513804221,31177.701839464913,0.0,4185.4933294894645,26.543484,10,53,43189.994747368495,-0.76728004,4185.4933294894645,0.0,43189.9947473685,835.1969,46283.29513804221,4009198.2,53,374000
0.0,-14.020976964720614,-75163.65,20413.98548951807,0.0,10,20413.985489518072,46445.70806446162,-14.020976964720614,0.0,20170.017881801992,27.602924,10,54,20413.985489518072,-4.9978175,20170.017881801992,0.0,20413.98548951807,653.20386,46445.70806446162,4340562.0,54,380000
0.0,42353.89753233923,-76251.234,44110.61251557769,0.0,10,44110.6125155777,45456.07098229373,42353.89753233923,0.0,932.3242891479025,29.575304,10,55,44110.6125155777,-3.3340623,932.3242891479025,0.0,44110.61251557769,521.97345,45456.07098229373,4329623.5,55,386000
0.0,-16.204814395091,-79114.195,33194.54351701618,0.0,10,33194.54351701618,46435.59851902801,-16.204814395091,0.0,17850.68783598678,31.685593,10,56,33194.54351701618,-3.4549603,17850.68783598678,0.0,33194.54351701618,489.32202,46435.59851902801,4629642.0,56,392000
0.0,9975.88088639382,-79668.336,39138.30091676241,0.0,10,39138.300916762404,45987.46463515917,9975.88088639382,0.0,11149.00484341179,32.22267,10,57,39138.300916762404,0.025204225,11149.00484341179,0.0,39138.30091676241,561.2786,45987.46463515917,4921367.0,57,398000
0.0,38484.23487910147,-80978.766,43331.23478460444,0.0,10,43331.23478460444,46197.58394789534,38484.23487910147,0.0,2748.206346156989,32.314667,10,58,43331.23478460444,-0.20633316,2748.206346156989,0.0,43331.23478460444,548.1671,46197.58394789534,4927088.5,58,404000
0.0,42386.5009278972,-82851.555,44140.24023059363,0.0,10,44140.240230593634,45704.15473993918,42386.5009278972,0.0,1033.488240478919,31.556828,10,59,44140.240230593634,0.092158206,1033.488240478919,0.0,44140.24023059363,557.9465,45704.15473993918,5098242.5,59,410000
0.0,9002.47675319259,-83673.95,38921.281613683655,0.0,10,38921.28161368366,46041.19198865376,9002.47675319259,0.0,10451.923632115231,31.469585,10,60,38921.28161368366,2.25483,10451.923632115231,0.0,38921.281613683655,892.5572,46041.19198865376,5549157.5,60,416000
0.0,17775.498106767183,-86687.016,36534.72251359535,0.0,10,36534.722513595356,46246.46881964465,17775.498106767183,0.0,11274.458860465073,32.316944,10,61,36534.722513595356,-4.2049017,11274.458860465073,0.0,36534.72251359535,613.4517,46246.46881964465,5236978.5,61,422000
0.0,-14.646520437035367,-88570.83,39663.15552000514,0.0,10,39663.15552000514,45469.15740473276,-14.646520437035367,0.0,13314.053386224821,33.641937,10,62,39663.15552000514,-2.1053998,13314.053386224821,0.0,39663.15552000514,502.4615,45469.15740473276,5590505.5,62,428000
0.0,-64.96237452212561,-89234.586,37159.3462581962,0.0,10,37159.346258196216,45798.46797409732,-64.96237452212561,0.0,12980.166004048817,34.91096,10,63,37159.346258196216,-4.2038097,12980.166004048817,0.0,37159.3462581962,525.8907,45798.46797409732,5863815.5,63,434000
0.0,29959.295672129992,-93145.25,42461.854982671386,0.0,10,42461.85498267138,45949.77190853555,29959.295672129992,0.0,4592.852073369784,37.294662,10,64,42461.85498267138,-2.4528108,4592.852073369784,0.0,42461.854982671386,487.0846,45949.77190853555,5910302.0,64,440000
0.0,-18.308829149560374,-93729.086,36022.83665131961,0.0,10,36022.83665131961,45951.61181189977,-18.308829149560374,0.0,13257.808127900144,38.205406,10,65,36022.83665131961,-0.5842482,13257.808127900144,0.0,36022.83665131961,459.36774,45951.61181189977,5993922.0,65,446000
0.0,36050.08751684488,-94456.48,42765.001339014816,0.0,10,42765.001339014816,45992.25148660357,36050.08751684488,0.0,2455.2274276458124,38.05143,10,66,42765.001339014816,1.6336929,2455.2274276458124,0.0,42765.001339014816,552.63336,45992.25148660357,6085136.5,66,452000
0.0,-65.24734260819596,-94005.0,34876.65382754996,0.0,10,34876.65382754996,45770.82934495559,-65.24734260819596,0.0,17570.527367525632,36.843586,10,67,34876.65382754996,3.1399374,17570.527367525632,0.0,34876.65382754996,678.2097,45770.82934495559,6371998.5,67,458000
0.0,-60.77960606583552,-95567.734,31715.71921065823,0.0,10,31715.71921065823,45981.85451211377,-60.77960606583552,0.0,19461.671616673604,35.664665,10,68,31715.71921065823,-0.08071385,19461.671616673604,0.0,31715.71921065823,624.7346,45981.85451211377,6363908.0,68,464000
0.0,-65.90664805032321,-89326.9,34354.02272158107,0.0,10,34354.02272158107,48358.59112502728,-65.90664805032321,0.0,17995.914584914495,35.241585,10,69,34354.02272158107,-1.1619234,17995.914584914495,0.0,34354.02272158107,2321.616,48358.59112502728,6288695.0,69,470000
0.0,3153.979169246751,-98655.95,43236.14953272871,0.0,10,43236.14953272873,78583.63689848095,3153.979169246751,0.0,17630.70545855293,37.888336,10,70,43236.14953272873,-5.7507076,17630.70545855293,0.0,43236.14953272871,1015.56616,78583.63689848095,6833776.0,70,476000
0.0,43363.05676094591,-97518.47,46271.94239283262,0.0,10,46271.94239283262,55021.844768890405,43363.05676094591,0.0,3415.5382001466405,39.00084,10,71,46271.94239283262,-1.5735248,3415.5382001466405,0.0,46271.94239283262,1317.7139,55021.844768890405,6590868.5,71,482000
0.0,-59.51531275290496,-101491.65,41540.671922320646,0.0,10,41540.67192232063,52179.15201969493,-59.51531275290496,0.0,14029.564146466204,40.53418,10,72,41540.67192232063,-4.7430687,14029.564146466204,0.0,41540.671922320646,991.5687,52179.15201969493,6609162.0,72,488000
0.0,43175.88923648811,-105679.805,45310.343950784496,0.0,10,45310.3439507845,46424.40217516859,43175.88923648811,0.0,1191.375086456958,42.41043,10,73,45310.3439507845,-0.72674453,1191.375086456958,0.0,45310.343950784496,1117.1545,46424.40217516859,7066711.5,73,494000
0.0,-15.019114675989973,-109864.74,41643.97597869956,0.0,10,41643.97597869955,61558.64782622772,-15.019114675989973,0.0,14851.650241244004,43.25866,10,74,41643.97597869955,-2.4159076,14851.650241244004,0.0,41643.97597869956,1100.578,61558.64782622772,7172857.5,74,500000
0.0,4127.53215618554,-115869.805,39297.330914804435,0.0,10,39297.33091480446,49262.79559093001,4127.53215618554,0.0,13631.640791996844,43.771465,10,75,39297.33091480446,-0.11228909,13631.640791996844,0.0,39297.330914804435,1147.0277,49262.79559093001,8053458.0,75,506000
0.0,-19.293845429470565,-118497.58,35298.41000151126,0.0,10,35298.41000151126,46529.95344066149,-19.293845429470565,0.0,15698.318397615025,44.564213,10,76,35298.41000151126,-1.5185933,15698.318397615025,0.0,35298.41000151126,979.1735,46529.95344066149,7705453.0,76,512000
0.0,-31.608904934910488,-102823.03,28770.018242014125,0.0,10,28770.018242014125,46227.61122575394,-31.608904934910488,0.0,19968.432476456484,41.616203,10,77,28770.018242014125,15.013711,19968.432476456484,0.0,28770.018242014125,885.54956,46227.61122575394,7133765.5,77,518000
0.0,-16.08514304986173,-111081.586,41024.086834196445,0.0,10,41024.08683419643,51845.16022489374,-16.08514304986173,0.0,13867.240647712206,38.92943,10,78,41024.08683419643,-0.8746069,13867.240647712206,0.0,41024.086834196445,886.3012,51845.16022489374,7910330.5,78,524000
0.0,-18.374427891131774,-126124.61,41681.50255331847,0.0,10,41681.50255331847,50509.74880436191,-18.374427891131774,0.0,14030.22048536511,41.9121,10,79,41681.50255331847,-9.697045,14030.22048536511,0.0,41681.50255331847,824.06885,50509.74880436191,8866041.0,79,530000
0.0,43328.4398089004,-128366.88,47719.45479305373,0.0,10,47719.454793053716,66984.97818955015,43328.4398089004,0.0,6821.193842871485,44.079735,10,80,47719.454793053716,-2.85448,6821.193842871485,0.0,47719.45479305373,778.9888,66984.97818955015,8244668.5,80,536000
0.0,-69.72071770042355,-125864.21,17744.757085862948,0.0,10,17744.757085862944,46260.878146768824,-69.72071770042355,0.0,21863.686600738183,44.787983,10,81,17744.757085862944,5.67962,21863.686600738183,0.0,17744.757085862948,3520.8745,46260.878146768824,9192354.0,81,542000
0.0,-80.35914960688125,-93582.695,21072.578690641938,0.0,10,21072.57869064194,45311.9105047928,-80.35914960688125,0.0,21276.49852723773,39.743134,10,82,21072.57869064194,29.49975,21276.49852723773,0.0,21072.578690641938,6794.518,45311.9105047928,6460674.5,82,548000
0.0,-25.59265613525471,-101015.84,38416.5064940394,0.0,10,38416.50649403939,46286.49173311198,-25.59265613525471,0.0,13705.453817264914,36.109367,10,83,38416.50649403939,10.597543,13705.453817264914,0.0,38416.5064940394,1602.2443,46286.49173311198,6928367.0,83,554000
0.0,-20.072005258223864,-114357.484,34177.95049027278,0.0,10,34177.95049027278,46533.09291808423,-20.072005258223864,0.0,17639.216204514087,36.07652,10,84,34177.95049027278,-11.156066,17639.216204514087,0.0,34177.95049027278,644.8445,46533.09291808423,7422914.0,84,560000
0.0,1692.2810943141621,-134633.08,41443.36816185075,0.0,10,41443.36816185075,46490.62898372364,1692.2810943141621,0.0,13278.303497302279,40.486187,10,85,41443.36816185075,-18.433966,13278.303497302279,0.0,41443.36816185075,454.90213,46490.62898372364,8663562.0,85,566000
0.0,39131.14881883304,-143566.81,47339.95135188551,0.0,10,47339.95135188552,58777.946631155304,39131.14881883304,0.0,5371.956679025907,45.611095,10,86,47339.95135188552,-13.315536,5371.956679025907,0.0,47339.95135188551,513.0511,58777.946631155304,8612208.0,86,572000
0.0,-15.953088171998651,-142194.5,41360.21163169124,0.0,10,41360.21163169124,48976.781488455934,-15.953088171998651,0.0,13851.774703884055,48.68464,10,87,41360.21163169124,-4.243677,13851.774703884055,0.0,41360.21163169124,534.1151,48976.781488455934,8375182.5,87,578000
0.0,22405.22422690661,-145372.73,43710.3481779744,0.0,10,43710.3481779744,50549.79783269475,22405.22422690661,0.0,7478.4762569100285,49.818245,10,88,43710.3481779744,-2.1665103,7478.4762569100285,0.0,43710.3481779744,701.3846,50549.79783269475,8810153.0,88,584000
0.0,12929.136944179243,-147541.22,41303.7496554001,0.0,10,41303.7496554001,55262.28130408565,12929.136944179243,0.0,11579.696668829076,50.855972,10,89,41303.7496554001,-0.404026,11579.696668829076,0.0,41303.7496554001,652.3829,55262.28130408565,9368444.0,89,590000
0.0,-19.214163960987033,-146375.62,37521.54677736867,0.0,10,37521.546777368676,55246.308890356246,-19.214163960987033,0.0,18988.192292608208,51.328186,10,90,37521.546777368676,-4.24348,18988.192292608208,0.0,37521.54677736867,571.9039,55246.308890356246,8592191.0,90,596000
